,ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
2112,2945,47,127,0,15000,236,4,3.0,4,1
2113,2946,40,124,22,8170,185,2,1.0,2,1
2114,2947,26,154,37,2559,213,2,4.0,2,1
2115,2950,34,119,0,680,194,2,1.0,5,1
2116,2952,27,123,11,716,169,2,1.0,5,1
2117,2955,39,155,39,2000,182,2,1.0,5,1
2118,2956,44,198,19,2800,205,2,1.0,2,1
2119,2957,28,137,0,3000,214,2,1.0,2,1
2120,2961,40,168,28,3258,197,2,1.0,5,1
2121,2963,36,147,32,1200,204,2,<function moda at 0x7faace8a1050>,2,1
2122,2965,29,99,17,4000,200,2,3.0,2,1
2123,2966,30,127,0,637,206,4,3.0,5,1
2124,2967,29,185,0,2704,173,2,1.0,2,1
2125,2969,29,173,28,2000,178,2,1.0,5,1
2126,2971,23,126,0,1154,175,2,3.0,5,1
2127,2974,37,156,0,2400,194,2,2.0,5,1
2128,2979,21,133,0,1100,168,4,3.0,5,1
2129,2980,24,169,3,4900,186,2,1.0,5,1
2130,2981,30,132,1,12000,207,4,3.0,2,1
2131,2982,31,208,46,2600,200,2,1.0,5,1
2132,2987,38,131,5,1056,218,4,1.0,2,1
2133,2991,29,118,0,1300,178,2,1.0,2,1
2134,2992,47,132,2,1200,173,2,1.0,5,1
2135,2995,52,329,0,2000,158,4,2.0,5,1
2136,2996,38,160,9,3000,194,2,1.0,5,1
2137,2998,30,159,0,3500,190,2,2.0,2,1
2138,2999,35,192,0,783,148,2,1.0,5,1
2139,3001,35,142,0,1079,170,2,1.0,5,1
2140,3003,46,150,17,950,180,2,1.0,5,1
2141,3005,40,117,0,742,211,4,1.0,5,1
2142,3006,44,118,0,1339,178,2,2.0,1,1
2143,3007,31,130,19,2262,192,2,3.0,5,1
2144,3009,33,279,8,1100,197,2,3.0,2,1
2145,3010,28,196,0,1129,168,2,1.0,5,1
2146,3011,39,223,0,2300,213,4,3.0,5,1
2147,3012,29,146,24,850,175,2,1.0,5,1
2148,3016,39,152,0,1400,182,2,1.0,5,1
2149,3019,38,174,0,2200,194,2,2.0,5,1
2150,3021,27,117,43,2171,205,4,1.0,5,1
2151,3022,27,117,43,2171,205,4,1.0,5,1
2152,3024,26,122,0,1100,171,2,1.0,4,1
2153,3027,24,120,0,1259,156,2,2.0,5,1
2154,3028,43,137,0,3564,216,4,3.0,5,1
2155,3029,41,175,35,2500,185,2,5.0,2,1
2156,3031,26,146,20,6000,179,2,3.0,5,1
2157,3037,26,184,0,886,188,2,1.0,5,1
2158,3039,20,126,7,690,175,2,5.0,5,1
2159,3040,36,174,44,975,170,2,5.0,5,1
2160,3041,38,160,10,3000,192,2,1.0,5,1
2161,3042,32,191,0,4500,214,2,1.0,2,1
2162,3049,34,210,0,1313,198,4,1.0,5,1
2163,3051,34,220,0,2250,194,2,1.0,5,1
2164,3052,24,125,0,1150,136,2,5.0,5,1
2165,3056,32,161,21,7000,193,2,1.0,2,1
2166,3057,30,198,33,18000,166,2,1.0,2,1
2167,3059,38,205,0,2500,182,1,3.0,2,1
2168,3062,35,153,0,1755,182,2,1.0,5,1
2169,3063,24,145,10,1477,161,2,1.0,2,1
2170,3067,24,142,16,2200,156,2,1.0,2,1
2171,3069,26,123,9,1206,188,4,1.0,5,1
2172,3071,46,160,21,6500,200,2,3.0,2,1
2173,3072,23,170,0,8000,190,2,3.0,1,1
2174,3073,28,109,0,750,216,4,1.0,2,1
2175,3074,31,184,20,4342,230,4,1.0,5,1
2176,3075,37,125,0,1983,179,2,2.0,5,1
2177,3079,25,168,0,1000,169,2,1.0,5,1
2178,3084,43,145,41,2050,204,4,1.0,5,1
2179,3085,36,143,10,1200,223,4,1.0,2,1
2180,3086,30,256,10,5522,212,2,1.0,2,1
2181,3089,41,262,83,7000,236,4,1.0,2,1
2182,3090,25,122,0,1404,188,4,2.0,5,1
2183,3096,24,120,15,4020,176,2,1.0,2,1
2184,3097,43,155,10,2800,216,4,3.0,5,1
2185,3100,27,114,10,2200,208,2,1.0,2,1
2186,3106,28,114,0,1130,183,2,3.0,2,1
2187,3109,34,142,0,1840,209,2,1.0,2,1
2188,3113,53,284,21,2015,185,2,1.0,5,1
2189,3114,30,215,0,2315,237,4,1.0,2,1
2190,3115,28,146,8,2500,193,2,3.0,4,1
2191,3116,25,155,0,960,188,4,1.0,5,1
2192,3117,40,144,0,2058,213,4,2.0,5,1
2193,3118,40,246,19,1250,202,2,1.0,2,1
2194,3119,40,132,0,2325,206,4,1.0,5,1
2195,3123,33,136,0,1250,190,2,1.0,2,1
2196,3124,30,153,0,3200,213,2,1.0,2,1
2197,3125,30,153,0,3200,213,2,1.0,2,1
2198,3127,46,278,50,2300,185,2,<function moda at 0x7faace8a1050>,2,1
2199,3136,31,124,3,1400,199,2,5.0,2,1
2200,3138,41,244,0,14788,197,2,1.0,5,1
2201,3139,43,178,92,5500,178,2,1.0,2,1
2202,3142,34,164,0,3533,182,2,3.0,5,1
2203,3144,37,131,30,2400,194,2,1.0,3,1
2204,3145,25,131,0,1223,169,2,1.0,5,1
2205,3146,27,136,23,1000,160,2,2.0,1,1
2206,3147,40,153,0,3500,216,2,1.0,5,1
2207,3148,31,168,0,800,181,2,1.0,5,1
2208,3150,27,214,0,1200,169,2,1.0,5,1
2209,3151,28,131,0,935,169,2,1.0,5,1
2210,3152,35,145,0,2012,182,2,1.0,5,1
2211,3154,22,114,0,776,156,2,1.0,5,1
2212,3155,38,134,0,1598,179,2,5.0,5,1
2213,3156,53,234,49,3000,216,4,3.0,5,1
2214,3159,58,165,0,9000,196,2,1.0,2,1
2215,3163,55,121,0,812,197,4,4.0,5,1
2216,3166,25,133,0,947,164,2,1.0,2,1
2217,3168,33,186,0,2612,195,2,3.0,2,1
2218,3169,36,210,0,6600,201,2,1.0,2,1
2219,3172,33,133,6,2650,197,2,1.0,2,1
2220,3178,58,163,22,2500,211,2,1.0,5,1
2221,3180,50,118,13,620,199,4,1.0,5,1
2222,3181,28,121,39,3400,212,2,1.0,2,1
2223,3182,23,160,0,1050,160,2,3.0,1,1
2224,3187,27,185,0,737,196,2,1.0,4,1
2225,3190,31,167,4,1400,199,2,1.0,2,1
2226,3191,38,182,54,904,196,2,1.0,5,1
2227,3192,33,114,24,3000,214,2,3.0,2,1
2228,3193,47,136,6,1300,219,4,1.0,2,1
2229,3195,39,165,16,1299,177,2,1.0,5,1
2230,3197,34,145,2,2100,214,2,3.0,2,1
2231,3199,26,200,12,4500,205,2,1.0,2,1
2232,3200,25,120,9,2928,194,2,3.0,2,1
2233,3203,39,152,22,1008,196,4,3.0,5,1
2234,3204,43,214,0,7376,235,4,5.0,1,1
2235,3205,30,230,22,750,195,2,1.0,2,1
2236,3206,42,166,0,1346,185,2,2.0,5,1
2237,3207,39,141,0,1268,177,2,2.0,5,1
2238,3208,37,126,0,1061,177,2,3.0,5,1
2239,3209,42,134,23,3390,198,2,4.0,2,1
2240,3210,56,165,7,3000,214,2,5.0,2,1
2241,3212,28,122,8,880,166,2,3.0,1,1
2242,3215,51,238,98,4500,216,4,1.0,5,1
2243,3219,40,144,26,2082,216,4,1.0,5,1
2244,3223,24,161,0,1400,171,2,1.0,5,1
2245,3224,41,170,40,2800,205,2,1.0,2,1
2246,3227,36,125,7,1052,189,4,4.0,5,1
2247,3228,33,144,39,870,194,4,1.0,5,1
2248,3232,36,137,23,2450,195,2,1.0,2,1
2249,3234,63,162,24,1600,235,4,1.0,1,1
2250,3235,48,192,88,2000,173,2,1.0,2,1
2251,3238,43,134,0,706,180,2,1.0,5,1
2252,3239,30,143,0,2200,214,2,1.0,2,1
2253,3240,23,97,0,1100,159,2,2.0,4,1
2254,3244,25,119,0,969,158,2,2.0,5,1
2255,3245,41,174,0,2400,197,2,1.0,5,1
2256,3246,42,450,0,1060,207,2,1.0,2,1
2257,3248,46,159,0,2400,198,3,2.0,5,1
2258,3250,38,121,0,1750,182,2,3.0,5,1
2259,3253,52,116,24,3465,198,2,1.0,2,1
2260,3254,37,262,8,2000,199,4,1.0,5,1
2261,3259,32,178,0,803,197,2,1.0,2,1
2262,3262,31,166,27,685,175,2,1.0,5,1
2263,3265,28,141,18,3750,200,2,3.0,2,1
2264,3267,34,176,0,1000,194,2,1.0,5,1
2265,3268,25,164,15,2100,200,2,1.0,5,1
2266,3269,36,210,31,3000,182,2,1.0,2,1
2267,3272,36,148,42,4173,197,2,1.0,2,1
2268,3275,36,150,0,10000,213,2,1.0,5,1
2269,3276,27,121,8,3102,194,2,1.0,2,1
2270,3277,51,224,33,1800,192,4,3.0,2,1
2271,3279,46,149,31,2187,178,2,3.0,5,1
2272,3282,22,113,0,900,175,2,1.0,5,1
2273,3283,40,148,0,1550,180,2,2.0,1,1
2274,3284,28,131,10,1317,180,2,1.0,5,1
2275,3285,42,137,0,2066,185,2,1.0,5,1
2276,3286,29,181,18,5000,200,2,1.0,2,1
2277,3288,36,146,0,1500,191,4,3.0,5,1
2278,3289,31,131,19,4250,211,4,3.0,5,1
2279,3292,47,137,56,991,185,2,<function moda at 0x7faace8a1050>,5,1
2280,3294,29,145,50,4290,209,2,1.0,5,1
2281,3295,45,159,21,2875,216,4,1.0,5,1
2282,3298,29,121,0,1032,173,2,2.0,1,1
2283,3299,40,122,16,873,180,2,1.0,5,1
2284,3300,45,281,74,1297,180,2,3.0,2,1
2285,3302,41,190,0,1300,197,4,3.0,5,1
2286,3304,43,198,0,13000,217,4,1.0,4,1
2287,3312,40,139,8,10085,205,2,1.0,2,1
2288,3313,47,175,0,1400,185,2,1.0,5,1
2289,3314,34,172,31,2200,194,2,1.0,2,1
2290,3316,29,152,0,1200,168,2,1.0,5,1
2291,3319,40,151,12,2550,216,4,5.0,5,1
2292,3322,32,182,39,1277,175,2,1.0,5,1
2293,3324,25,124,18,2500,194,2,1.0,2,1
2294,3325,39,131,3,2300,217,2,1.0,2,1
2295,3327,52,182,0,2500,216,4,1.0,5,1
2296,3330,51,181,0,1029,180,2,3.0,5,1
2297,3331,36,174,12,2815,216,2,3.0,2,1
2298,3332,33,135,7,14460,219,4,1.0,2,1
2299,3335,31,143,0,2087,199,4,2.0,5,1
2300,3337,60,213,0,1650,202,2,1.0,2,1
2301,3338,25,153,0,1093,169,2,3.0,5,1
2302,3339,45,173,76,9288,205,2,3.0,2,1
2303,3342,56,203,0,1900,197,2,1.0,5,1
2304,3343,51,164,0,895,180,2,1.0,5,1
2305,3345,40,131,11,1146,196,4,2.0,5,1
2306,3346,37,148,77,2000,170,2,1.0,2,1
2307,3347,30,173,0,2000,207,2,1.0,2,1
2308,3350,31,141,0,7000,233,4,2.0,2,1
2309,3351,37,131,96,2700,190,2,3.0,2,1
2310,3352,45,154,15,800,176,2,5.0,5,1
2311,3353,28,128,11,856,180,2,1.0,4,1
2312,3356,37,120,0,1534,195,2,1.0,2,1
2313,3358,33,109,47,3200,199,2,2.0,3,1
2314,3362,50,242,0,2509,205,2,1.0,4,1
2315,3364,21,152,13,1900,188,2,3.0,2,1
2316,3366,39,118,94,3500,202,2,1.0,2,1
2317,3367,31,202,0,766,194,4,3.0,5,1
2318,3369,31,174,10,1600,200,2,3.0,2,1
2319,3371,26,158,0,1470,169,2,1.0,5,1
2320,3373,31,169,0,1175,170,2,2.0,5,1
2321,3375,42,252,0,1500,201,4,1.0,5,1
2322,3376,35,145,0,12408,195,2,3.0,2,1
2323,3377,35,186,0,1806,201,4,3.0,5,1
2324,3379,42,173,85,10000,205,2,1.0,2,1
2325,3380,36,273,0,1200,210,2,1.0,5,1
2326,3381,63,395,0,3500,210,2,1.0,5,1
2327,3382,30,195,41,3600,214,4,1.0,2,1
2328,3383,25,144,0,871,169,2,1.0,5,1
2329,3384,55,198,14,2100,201,2,1.0,2,1
2330,3388,38,153,0,900,165,2,1.0,2,1
2331,3389,24,135,0,1200,157,2,1.0,4,1
2332,3390,42,178,0,2200,195,2,1.0,1,1
2333,3391,24,149,0,1000,175,4,3.0,5,1
2334,3392,31,196,32,3650,183,4,2.0,5,1
2335,3393,31,196,32,3650,183,4,2.0,5,1
2336,3394,46,210,0,20000,224,4,1.0,2,1
2337,3397,33,182,18,1205,177,2,1.0,5,1
2338,3398,34,231,12,3500,231,4,1.0,5,1
2339,3399,30,129,0,1111,177,2,1.0,5,1
2340,3401,29,164,0,1200,176,2,3.0,2,1
2341,3402,64,184,0,7000,238,4,1.0,2,1
2342,3407,34,118,0,1634,194,4,2.0,5,1
2343,3408,21,137,0,1128,173,4,1.0,5,1
2344,3409,43,141,94,2000,200,2,1.0,2,1
2345,3413,33,144,22,950,192,2,1.0,5,1
2346,3416,34,178,15,890,177,2,3.0,1,1
2347,3417,29,171,37,4500,202,2,1.0,2,1
2348,3420,32,159,0,1100,173,2,2.0,5,1
2349,3421,34,166,30,2500,216,4,3.0,2,1
2350,3425,26,146,19,1300,191,4,3.0,2,1
2351,3426,36,172,27,3000,212,2,1.0,2,1
2352,3427,30,131,12,933,194,4,1.0,5,1
2353,3428,55,225,0,6000,206,2,3.0,4,1
2354,3429,31,166,43,966,194,4,1.0,5,1
2355,3430,26,159,0,1700,174,2,1.0,5,1
2356,3431,42,191,0,1800,186,2,2.0,2,1
2357,3432,46,168,3,4350,216,4,1.0,5,1
2358,3434,22,131,0,1300,157,2,3.0,2,1
2359,3436,38,153,10,2200,188,2,3.0,2,1
2360,3437,43,123,5,1056,178,2,1.0,5,1
2361,3438,47,138,0,733,199,2,1.0,5,1
2362,3442,45,407,43,4000,197,2,1.0,5,1
2363,3446,55,105,17,1000,213,4,3.0,5,1
2364,3447,25,138,0,2000,196,2,1.0,2,1
2365,3448,29,162,12,4000,199,2,5.0,5,1
2366,3450,45,140,36,2700,197,2,1.0,2,1
2367,3452,45,149,0,989,197,4,1.0,5,1
2368,3453,40,135,45,6500,184,1,3.0,2,1
2369,3454,41,257,62,3223,216,4,1.0,5,1
2370,3455,36,135,0,6000,201,4,3.0,2,1
2371,3456,29,172,0,1273,175,2,1.0,5,1
2372,3460,34,218,0,2700,210,2,1.0,2,1
2373,3462,38,197,0,725,175,2,1.0,5,1
2374,3463,28,181,0,1912,199,2,1.0,5,1
2375,3466,25,127,0,1000,188,2,1.0,5,1
2376,3467,34,142,0,1367,185,2,1.0,2,1
2377,3468,26,152,23,1000,169,2,1.0,5,1
2378,3472,41,170,38,25000,231,4,3.0,2,1
2379,3473,34,134,24,2500,194,2,5.0,5,1
2380,3474,35,186,10,1800,190,2,1.0,2,1
2381,3475,36,133,0,1000,196,4,1.0,5,1
2382,3476,47,102,0,2500,200,2,1.0,2,1
2383,3480,38,250,0,2300,202,2,2.0,2,1
2384,3481,33,167,17,3567,200,2,1.0,2,1
2385,3482,34,196,51,2500,188,2,3.0,2,1
2386,3483,37,133,14,1307,175,2,1.0,1,1
2387,3484,35,222,79,30000,224,4,1.0,2,1
2388,3487,33,192,48,2300,192,2,1.0,5,1
2389,3488,27,128,25,700,175,2,1.0,5,1
2390,3489,38,174,47,7916,202,2,1.0,2,1
2391,3490,27,123,7,814,200,2,1.0,5,1
2392,3493,53,115,13,1400,182,2,3.0,5,1
2393,3494,31,146,17,4800,209,2,1.0,2,1
2394,3495,35,162,15,3300,221,2,3.0,2,1
2395,3497,35,149,55,6600,221,2,1.0,2,1
2396,3498,33,128,14,1730,180,2,1.0,5,1
2397,3500,29,168,0,756,180,2,1.0,2,1
2398,3501,24,139,0,1800,161,2,1.0,5,1
2399,3502,40,158,66,9100,201,4,<function moda at 0x7faace8a1050>,2,1
2400,3510,32,190,40,1273,175,2,1.0,5,1
2401,3514,58,144,15,6000,238,4,1.0,2,1
2402,3515,41,149,17,6607,217,4,3.0,2,1
2403,3516,33,160,11,2000,188,2,1.0,2,1
2404,3517,26,188,12,11812,186,2,1.0,5,1
2405,3519,35,180,1,2500,194,2,1.0,5,1
2406,3534,44,112,12,9525,217,4,1.0,2,1
2407,3535,35,210,0,1500,177,2,3.0,2,1
2408,3540,29,123,2,3600,193,2,1.0,2,1
2409,3543,32,192,42,7000,214,2,1.0,2,1
2410,3545,25,210,22,13500,194,2,1.0,5,1
2411,3546,42,387,0,1354,192,2,3.0,5,1
2412,3548,33,139,23,2715,212,2,1.0,2,1
2413,3551,30,158,0,3500,217,2,1.0,2,1
2414,3552,31,162,11,2600,203,2,1.0,2,1
2415,3554,30,134,0,2025,233,4,3.0,2,1
2416,3555,26,106,5,881,169,2,1.0,5,1
2417,3556,30,173,18,950,175,2,1.0,5,1
2418,3557,65,229,0,3000,214,2,1.0,2,1
2419,3559,30,175,24,800,194,2,1.0,5,1
2420,3560,28,140,29,3000,219,2,1.0,2,1
2421,3561,38,159,24,982,196,4,1.0,5,1
2422,3565,45,131,0,1230,188,2,1.0,2,1
2423,3566,32,185,22,1100,175,2,1.0,5,1
2424,3567,42,181,8,1916,185,2,1.0,5,1
2425,3569,43,221,50,1700,185,2,1.0,5,1
2426,3570,40,196,12,3000,205,2,1.0,2,1
2427,3573,33,175,48,2817,219,2,4.0,4,1
2428,3574,38,137,15,3000,221,4,1.0,2,1
2429,3578,41,209,0,3000,223,4,1.0,2,1
2430,3580,26,122,6,1430,169,2,1.0,5,1
2431,3581,56,287,0,5360,179,4,1.0,4,1
2432,3582,32,167,11,1098,168,2,4.0,5,1
2433,3583,29,133,0,2300,211,2,1.0,5,1
2434,3584,45,150,105,2000,193,2,1.0,2,1
2435,3586,42,270,0,7394,217,4,1.0,2,1
2436,3588,32,133,0,2200,211,4,3.0,5,1
2437,3590,31,137,64,148,197,4,1.0,2,1
2438,3591,33,210,39,2500,200,2,1.0,2,1
2439,3593,68,123,9,2822,214,2,1.0,2,1
2440,3597,35,142,82,5255,240,4,1.0,2,1
2441,3598,42,135,0,3400,205,2,1.0,2,1
2442,3600,42,241,0,1726,180,2,3.0,5,1
2443,3601,36,140,0,2400,185,2,1.0,2,1
2444,3602,34,144,15,11000,217,2,3.0,2,1
2445,3604,28,135,0,850,175,2,3.0,5,1
2446,3606,29,166,19,1611,175,2,1.0,5,1
2447,3610,52,178,36,3300,197,2,1.0,5,1
2448,3615,30,135,0,965,175,2,3.0,5,1
2449,3616,29,207,43,1134,183,2,1.0,2,1
2450,3617,36,162,0,1063,198,4,1.0,1,1
2451,3618,27,122,9,782,181,2,1.0,5,1
2452,3619,31,147,21,2400,200,2,3.0,2,1
2453,3621,33,210,27,2100,202,2,1.0,5,1
2454,3622,29,161,10,1673,180,2,1.0,5,1
2455,3623,22,152,0,900,164,2,3.0,2,1
2456,3624,30,145,0,2100,195,2,1.0,2,1
2457,3625,50,432,35,1679,184,2,3.0,5,1
2458,3628,30,157,11,2754,193,2,3.0,2,1
2459,3632,31,116,6,800,213,4,1.0,5,1
2460,3633,47,213,0,800,178,2,3.0,5,1
2461,3634,22,138,0,799,156,2,1.0,5,1
2462,3635,32,140,0,3005,211,4,3.0,5,1
2463,3641,36,160,0,2987,233,4,1.0,2,1
2464,3642,36,125,15,2472,199,4,1.0,2,1
2465,3643,27,210,0,1500,177,2,1.0,5,1
2466,3648,31,151,37,4500,195,2,1.0,2,1
2467,3651,54,239,0,1800,196,2,1.0,5,1
2468,3653,32,172,0,2711,207,2,1.0,4,1
2469,3654,42,323,7,2500,202,2,1.0,2,1
2470,3655,27,157,7,2400,194,2,1.0,2,1
2471,3656,36,157,18,30000,202,2,3.0,2,1
2472,3659,31,184,7,967,183,2,5.0,2,1
2473,3661,34,172,0,2126,202,2,1.0,2,1
2474,3664,27,198,27,3900,194,2,1.0,2,1
2475,3665,38,177,55,1283,183,3,1.0,5,1
2476,3667,22,128,0,1322,164,2,1.0,2,1
2477,3670,37,143,0,3619,190,2,1.0,2,1
2478,3671,38,158,0,1400,198,4,4.0,5,1
2479,3672,40,198,39,2100,197,2,1.0,5,1
2480,3673,23,137,0,747,157,2,1.0,2,1
2481,3674,33,120,40,3000,211,2,1.0,5,1
2482,3676,30,133,12,691,175,2,1.0,5,1
2483,3677,33,149,18,3000,206,2,1.0,2,1
2484,3679,49,199,0,2500,158,2,3.0,2,1
2485,3680,49,199,0,2500,158,2,3.0,2,1
2486,3681,32,246,10,6000,180,2,1.0,2,1
2487,3682,29,179,17,637,194,2,1.0,5,1
2488,3683,25,112,0,841,196,2,1.0,2,1
2489,3684,28,122,0,30000,192,2,1.0,5,1
2490,3687,46,210,0,5300,204,4,1.0,4,1
2491,3688,24,107,7,816,156,2,5.0,5,1
2492,3690,37,166,18,2200,221,4,2.0,2,1
2493,3691,36,143,0,2850,195,2,4.0,2,1
2494,3694,37,134,0,863,189,2,3.0,5,1
2495,3695,29,152,20,4600,200,2,1.0,2,1
2496,3698,48,184,0,1600,183,2,2.0,1,1
2497,3699,47,179,0,1117,204,2,1.0,2,1
2498,3701,48,242,0,1250,199,4,3.0,5,1
2499,3704,30,124,0,1200,175,2,1.0,5,1
2500,3708,24,120,0,1299,166,2,1.0,2,1
2501,3710,25,134,0,2700,194,2,1.0,2,1
2502,3711,35,150,13,2500,212,2,1.0,5,1
2503,3715,27,147,38,6743,192,2,1.0,2,1
2504,3718,46,317,0,2600,217,2,3.0,2,1
2505,3720,48,177,0,700,199,4,3.0,5,1
2506,3722,23,140,31,3800,180,2,5.0,2,1
2507,3723,36,114,31,1602,180,2,1.0,2,1
2508,3724,48,294,80,5000,146,4,3.0,5,1
2509,3726,36,208,15,6450,214,4,5.0,2,1
2510,3729,51,210,12,2200,224,2,1.0,2,1
2511,3731,24,162,0,1500,191,2,1.0,2,1
2512,3732,27,110,20,4000,179,2,1.0,5,1
2513,3736,22,149,0,900,159,2,1.0,2,1
2514,3737,45,229,0,893,199,2,1.0,5,1
2515,3738,48,361,11,14350,178,2,1.0,2,1
2516,3739,36,236,32,4806,197,2,1.0,2,1
2517,3740,48,138,9,1732,199,4,1.0,5,1
2518,3741,34,121,8,1215,180,2,2.0,2,1
2519,3743,29,253,20,10000,173,2,1.0,4,1
2520,3745,41,268,87,9861,224,4,3.0,2,1
2521,3746,36,201,19,30000,213,4,1.0,5,1
2522,3747,27,206,25,2400,193,2,1.0,2,1
2523,3749,47,190,47,1388,180,2,1.0,5,1
2524,3752,33,160,27,1435,194,4,3.0,5,1
2525,3754,38,124,6,1778,194,2,1.0,5,1
2526,3755,49,147,0,916,199,4,3.0,5,1
2527,3756,50,138,116,5000,224,4,1.0,2,1
2528,3760,37,284,24,850,166,2,1.0,2,1
2529,3761,29,135,0,556,194,2,3.0,5,1
2530,3762,31,173,26,1200,183,2,1.0,2,1
2531,3771,30,199,0,7000,182,2,1.0,1,1
2532,3776,41,151,0,5000,215,2,1.0,2,1
2533,3778,59,373,8,3134,224,2,5.0,2,1
2534,3780,38,180,0,2500,202,2,3.0,2,1
2535,3782,35,143,9,11022,197,2,1.0,2,1
2536,3785,30,183,0,1650,199,4,1.0,5,1
2537,3786,48,148,105,1136,204,2,1.0,4,1
2538,3787,39,155,100,7977,221,4,1.0,2,1
2539,3788,25,126,12,940,188,2,1.0,5,1
2540,3790,29,142,46,2800,214,2,1.0,2,1
2541,3792,61,254,0,4200,252,4,1.0,2,1
2542,3793,25,125,9,1036,169,2,1.0,5,1
2543,3794,46,222,43,910,199,4,3.0,5,1
2544,3798,52,191,13,2200,205,2,1.0,2,1
2545,3802,36,147,25,4000,221,4,1.0,2,1
2546,3804,47,207,99,5382,198,2,1.0,2,1
2547,3805,47,249,94,6800,180,2,1.0,2,1
2548,3806,25,135,0,1436,187,2,1.0,2,1
2549,3807,29,263,17,7000,214,4,1.0,2,1
2550,3808,26,133,14,2900,208,2,1.0,2,1
2551,3809,50,330,71,2200,185,2,1.0,2,1
2552,3813,45,174,21,2000,188,2,1.0,2,1
2553,3814,59,150,12,6600,231,2,3.0,2,1
2554,3816,29,150,0,1281,213,4,4.0,5,1
2555,3817,29,129,0,973,168,2,1.0,5,1
2556,3821,40,217,66,3269,197,2,1.0,5,1
2557,3823,31,126,0,1900,188,2,1.0,4,1
2558,3824,49,165,11,735,199,4,4.0,5,1
2559,3825,43,126,8,5912,224,4,1.0,2,1
2560,3830,33,144,15,2107,200,2,3.0,2,1
2561,3832,30,150,9,3500,232,2,1.0,2,1
2562,3833,33,196,36,10000,192,2,1.0,2,1
2563,3839,27,146,22,3500,213,4,1.0,2,1
2564,3843,32,151,10,2100,200,2,2.0,2,1
2565,3844,26,166,0,765,169,2,1.0,5,1
2566,3847,36,145,0,2200,214,2,1.0,2,1
2567,3854,29,168,0,1100,171,2,3.0,5,1
2568,3857,42,132,106,10012,205,2,1.0,2,1
2569,3858,42,132,106,10012,205,2,1.0,2,1
2570,3859,32,133,54,1900,180,2,1.0,5,1
2571,3867,36,196,53,5600,190,2,3.0,2,1
2572,3870,50,151,82,6700,180,2,1.0,2,1
2573,3873,22,150,0,842,156,2,1.0,5,1
2574,3874,29,210,14,3000,192,2,5.0,5,1
2575,3876,38,304,68,3500,194,2,1.0,5,1
2576,3879,25,156,54,3315,208,2,1.0,2,1
2577,3880,58,554,45,3300,250,4,1.0,2,1
2578,3882,38,152,49,1500,186,2,1.0,2,1
2579,3883,61,210,47,2100,161,2,1.0,3,1
2580,3891,32,138,22,1286,247,4,5.0,2,1
2581,3892,30,222,40,4200,200,2,1.0,2,1
2582,3893,50,166,0,1857,193,2,5.0,2,1
2583,3894,40,247,0,1450,180,2,3.0,1,1
2584,3895,30,133,26,850,202,2,5.0,2,1
2585,3897,51,210,20,2100,177,2,2.0,5,1
2586,3898,22,147,11,1350,176,2,1.0,4,1
2587,3899,23,156,43,6178,193,2,1.0,2,1
2588,3902,33,150,83,22337,212,4,1.0,2,1
2589,3903,31,135,12,1400,197,4,1.0,2,1
2590,3906,31,212,45,1060,196,4,5.0,5,1
2591,3907,31,182,24,3400,202,2,2.0,5,1
2592,3910,27,135,16,858,162,2,1.0,5,1
2593,3911,40,192,37,2000,212,4,1.0,2,1
2594,3912,44,216,31,4240,205,2,1.0,2,1
2595,3913,34,142,21,30000,177,2,1.0,2,1
2596,3917,33,124,43,2157,180,2,2.0,5,1
2597,3918,28,174,59,2700,195,2,1.0,2,1
2598,3919,37,126,0,768,223,4,1.0,2,1
2599,3920,35,181,0,1600,226,2,1.0,2,1
2600,3921,38,181,15,3200,210,2,1.0,2,1
2601,3922,37,126,4,1000,199,2,1.0,2,1
2602,3923,48,140,86,12450,205,2,1.0,2,1
2603,3927,24,166,0,1500,180,2,5.0,2,1
2604,3928,46,169,0,1325,207,4,1.0,2,1
2605,3930,36,150,31,8000,202,2,3.0,2,1
2606,3932,33,186,52,4300,200,2,1.0,2,1
2607,3935,28,183,33,1200,188,2,1.0,2,1
2608,3937,38,162,82,4560,210,2,1.0,2,1
2609,3938,38,162,82,4560,210,2,1.0,2,1
2610,3940,23,154,16,1500,177,2,1.0,5,1
2611,3942,36,210,0,1611,196,4,1.0,5,1
2612,3944,41,146,43,2300,204,4,1.0,2,1
2613,3951,33,158,85,8046,204,2,3.0,2,1
2614,3952,24,119,0,770,165,3,1.0,2,1
2615,3953,31,285,83,5000,209,2,1.0,2,1
2616,3956,27,154,11,13429,199,1,1.0,2,1
2617,3958,26,143,23,5145,194,2,3.0,2,1
2618,3959,29,158,76,12875,173,2,1.0,2,1
2619,3960,39,155,0,2010,192,4,1.0,1,1
2620,3961,42,295,89,9600,204,2,1.0,2,1
2621,3962,43,157,0,1500,182,2,2.0,5,1
2622,3963,40,154,97,2800,198,2,1.0,2,1
2623,3964,24,180,20,1200,164,2,1.0,2,1
2624,3967,53,117,0,1439,200,2,1.0,2,1
2625,3968,35,198,0,2100,230,2,1.0,4,1
2626,3970,37,147,13,1500,187,2,1.0,2,1
2627,3971,26,152,0,3350,189,2,1.0,2,1
2628,3972,28,191,13,3451,206,2,1.0,2,1
2629,3974,25,176,0,5000,158,2,3.0,3,1
